CantoChorID#,1.Meter,2.No of beats,3.Beat sub-division ,4. No. of sub-beats,5.Syncopation,6.Motivic redundancy ,7.Durational variability ,8.Tonality,9. Mode,10.No. of scale degrees ,11.Hemitonicity ,12.Maximum interval size ,13.Melodic range ,14.Melodic contour ,15.Melisma ,16.Vocables,17. Number of vocal parts ,18.Rhythmic texture ,19.Harmonic interval ,20.Relative contour ,21.Phrase repetition ,22.Phrase length,23.Phrase symmetry,24.Solo/group arrangement ,25.Responsorial relationship ,26. Phrase overlap,5,6,23,24,25,26,28,30,31,32,33,34,35,36,37,Instrument?,"Instruments (a=aerophone,c=chordophone,i=i,m=membranophone)",Function,Ritual,Function notes,Nothing
222,a,,,,,1,0,e,d,0.5,b,0.5,0.5,fe,0,1,0,,,,1,0.5,0,db,a,,0.75,0.75,1,0.2,0.25,0,0.666666667,1,1,0.5,0.333333333,0.5,0.75,0.75,0.75,N,,,,,
220,a,,,,,0,0.5,e,a,0,b,0.5,0.5,fa,0.5,0.5,0,,,,0.5,1,0.5,bd,a,,0.75,0.5,1,0.2,0.5,0,0.666666667,1,1,0.5,0.333333333,0.5,1,0.75,0.75,N,,,,,
104,b,,,,,0.5,1,e,d,0,b,0.5,0,f,0,0.5,0.5,a,,b,1,1,0.5,d,a,,0.5,0.5,0.75,0.4,0.25,0.333333333,0.333333333,1,1,0.75,0,0.5,0.5,0.25,0.75,N,,"Ceremonial, Work",Other,,
105,a,,,,,0,1,e,d,1,a,0,0.5,af,1,0,1,a,0,ab,0.5,1,0,d,c,1,0.5,0.25,0.25,0,0.25,0,0.333333333,0.5,1,0.75,0,0.5,0.5,0.75,1,N,,Ceremonial,Calendrical,,
106,a,,,,,0,1,e,d,0.5,a,0.5,0,f,0.5,0,0,,,,1,1,0,db,a,,0.75,0.25,0.5,0.6,0.25,0.333333333,0.333333333,0.5,1,0.75,0,0.25,0.75,0.75,0.25,N,,Unknown,Unknown,,
107,b,,,,,0.5,1,e,e,0,b,0,0,ac,1,0,0.5,a,0,a,1,1,0.5,db,b,1,0.75,0.25,0.5,0.6,0.25,0.333333333,0.666666667,0.5,1,0.75,0,0.25,0.75,0.75,0.25,N,,Teaching,Unknown,,
108,d,a,c,b,0,1,0.5,ea,a,0,b,0.5,0,d,0.5,0,0,,,,1,0.5,0,b,a,,0.75,0.25,1,0.6,0.25,0.666666667,0.666666667,0,1,0.75,0,0.25,0.75,0.5,0.25,N,,Dance,Unknown,,
109,a,,,,,0,0,ea,a,0,b,0,0,a,0,0,0,,,,0,0.5,0,b,a,,0.5,0.25,1,0.6,0.25,0.333333333,0.666666667,1,1,0.5,0,0.5,0.75,0.5,1,N,,Dance,Non-ritual,,
110,d,a,c,b,0,0,0.5,e,a,0,b,0,0,a,0,0,0,,,,0.5,1,0.5,d,a,,0.5,0.5,1,0.8,0.25,0.333333333,0.666666667,1,1,0.5,0,0.75,0.5,0.75,0.75,N,,Lullaby,Non-ritual,,
252,d,a,c,a,0,1,0,e,d,0,b,0.5,0,ac,0,0,0,,,,1,0,0,d,a,,0.75,0.25,0.5,0.8,0.5,0.666666667,0,0.5,0.5,0.5,0,0.25,0.5,0.75,1,N,,,,,
253,a,,,,,0,1,e,a,0,b,0,0,ad,1,0.5,0,,,,0.5,1,0.5,bc,a,,0.75,0.25,0.25,0.2,0.5,0,0,0,0,0.5,0,0.25,0.25,0.75,1,Y,i,,,,
254,d,a,a,,0,1,0,e,d,0,b,0.5,0,f,0,1,0,,,,1,1,0,d,a,,0.75,0.25,0.5,0.6,0.5,0.666666667,0.333333333,0.5,0.5,0.5,0,0.25,0.5,0.25,0.75,N,,,,,
255,d,a,a,,0,0,0.5,a,,,,0.5,1,eb,0,1,1,a,,b,0,0.5,1,c,a,,0.5,0.25,1,0.8,1,0,0,1,1,0.25,0,1,0,0,1,N,,,,,
256,a,,,,,0,0.5,e,a,0,b,0,0,a,0,0,0,,,,0,0.5,0,d,a,,0.75,0.25,1,0.8,0.5,0.666666667,0.333333333,1,1,0.5,0,0.5,0.25,0.5,0.75,N,,,,,
900,b,,,,,1,0,eda,d,0.5,a,0.5,0.5,e,0,0.5,0.5,ca,0,bc,1,0.5,0,bd,a,,0.75,0.25,1,0.4,0.25,0.666666667,0.333333333,1,1,0.75,0.333333333,0.25,0.25,0.75,1,N,,,,,
731,b,,,,,0.5,1,e,d,0,b,0.5,0,ae,0.5,1,1,a,1,ab,0,1,0,b,c,1,0.75,0.25,0.25,0.2,0.5,0.333333333,0,0,0,0.5,0,0.25,0.25,0.75,1,Y,i,,,,
869,a,,,,,0.5,0.5,e,d,0,a,0,0,a,0,0.5,1,a,,b,1,1,0.5,c,c,0,0.75,0.25,0.25,0.2,0.5,0,0.333333333,0.5,1,0.5,0,0.25,0.25,0.5,1,N,,,,,
822,a,,,,,0.5,1,e,d,0,a,0.5,0,a,0,0.5,0,,,,1,1,0,b,a,,0.75,0.25,0.25,0.4,0.5,0,0.333333333,1,1,0.5,0.333333333,0.25,0.25,0.75,0.75,N,,,,,
901,a,,,,,0.5,0.5,ea,d,0.5,a,0.5,0.5,ae,0,0,0.5,a,,b,1,1,0.5,cb,c,0.5,0.75,0.25,0,0.2,0.75,0,0.333333333,0,0,0.25,0,0.25,0.25,0.5,0.75,N,,,,,
762,a,,,,,0.5,1,e,d,0.5,a,0.5,0,a,0,0,1,a,,b,0,1,0.5,c,a,,0.75,0.25,0,0.2,0.75,0,0.333333333,0,0,0.25,0,0.25,0.25,0.5,0.75,N,,,,,
795,d,a,c,a,0,1,0,ea,d,0,b,0.5,0,a,0,0.5,0,,,,0.5,0,0.5,d,a,,0.75,0.5,1,0.4,0.5,0.666666667,0.333333333,1,1,0.5,0.333333333,0.25,0.25,0.5,0.75,N,,,,,
810,a,,,,,0.5,1,e,d,0,b,0.5,0,a,0,0,0,,,,1,1,0,cb,a,,0.75,0.25,0.5,0.2,0.25,0,0.333333333,0,0,0.5,0,0.25,0.25,0.75,0.75,N,,,,,
800,d,a,c,a,0,1,0.5,e,d,0,b,0.5,0,eb,0,0.5,0,,,,0.5,0,0,d,a,,0.75,0.25,0.5,0.6,0.5,1,0.333333333,1,0.5,0.5,0,0.25,0.25,0.5,0.75,N,,,,,
906,a,,,,,0,0,a,,,,0.5,0,ce,0,1,1,a,,b,0,0,0.5,d,a,,0.75,0.5,1,0.8,0.75,0.666666667,0,1,1,0.5,0.333333333,0.5,0.5,0.25,1,N,,,,,
907,b,,,,,1,0.5,ea,d,0,b,0.5,0,a,0,0.5,0,,,,0.5,0,0.5,cd,a,,0.5,0.5,1,0.4,0.5,0,0,1,1,0.5,0.333333333,0.25,0.25,0.5,0.75,N,,,,,
908,b,,,,,1,0.5,e,d,0.5,a,0,0,a,0.5,0,0,,,,1,1,0,d,a,,0.5,0.25,1,0.4,0.25,0.666666667,0.666666667,1,1,0.5,0.333333333,0.25,0.25,0.75,0.75,N,,,,,
909,b,,,,,0.5,0.5,e,d,0,b,0.5,0,a,0,1,0,,,,0.5,1,1,d,a,,0.75,0.25,0.5,0.4,0.5,0,0,1,1,0.5,0.333333333,0.5,0.75,0.5,1,N,,,,,
755,a,,,,,0.5,1,e,d,0.5,a,0.5,0,a,0,0,0,,,,1,1,0,c,c,0,0.75,0.25,0.5,0.4,0.25,0,0.333333333,0,0.5,0.5,0,0.25,0.25,0.5,0.75,N,,,,,
751,d,a,c,a,0,1,0,da,,,,0.5,0,ea,0,1,0.5,c,0,c,1,0,0,d,a,,0.5,0.5,1,0.8,0.5,1,0,1,1,0.5,0.333333333,0.25,0.25,0.25,0.75,N,,,,,
903,a,,,,,0.5,1,c,,,,0.5,0.5,cf,0.5,0.5,1,a,,b,1,1,0,db,a,,0.75,0.5,0.75,0,0.25,0,0.333333333,1,1,0.5,0.333333333,0.25,0.25,1,1,N,,,,,
876,b,,,,,1,0,e,e,0.5,b,1,0.5,f,0,0,0,,,,0.5,0.5,0.5,d,a,,0.5,0.5,1,0.6,0.25,0.666666667,1,1,1,0.75,0,0.5,1,0.5,0.5,N,,,,,
788,a,,,,,0.5,0.5,e,e,0.5,b,0.5,1,fe,0,0.5,0,,,,1,0.5,0,c,a,,0.5,0.25,1,0.6,0.25,0.666666667,1,1,1,0.75,0,0.5,0.75,0.75,0.5,N,,,,,
774,b,,,,,1,0.5,e,d,0.5,b,0.5,1,f,0.5,0,0,,,,0.5,0.5,0.5,d,a,,0.75,0.5,1,0.4,0.25,0.666666667,1,1,1,0.75,0.333333333,1,1,0.75,0.5,N,,,,,
771,b,,,,,1,0,e,e,0.5,b,1,0.5,f,0.5,0,0,,,,0.5,0.5,0,d,a,,0.75,0.5,0.75,0.4,0.25,0.666666667,0.666666667,1,1,0.75,0.333333333,1,1,0.75,0.5,N,,,,,
843,a,,,,,1,0,e,e,0.5,b,0.5,1,ec,0,0.5,0.5,c,1,c,0.5,0.5,0.5,d,a,,0.75,0.5,1,0.2,0.25,0.666666667,0.666666667,1,1,0.5,0.333333333,1,1,0.75,0.75,N,,,,,
820,d,a,c,a,0,1,0,e,e,0.5,b,0.5,1,f,0,0.5,0,,,,1,0,0,d,a,,0.5,0.75,1,0.8,0.5,1,1,1,1,0.5,0.333333333,1,1,0.5,0.5,N,,,,,
817,a,,,,,0.5,0.5,e,d,0.5,b,0.5,1,ce,0.5,0.5,0,,,,0.5,0.5,0.5,d,a,,0.5,0.5,0.75,0.2,0.5,0.666666667,0.666666667,1,1,0.5,0.333333333,1,1,0.75,0.75,N,,,,,
712,a,,,,,0.5,0.5,e,d,0.5,b,0.5,1,fc,0.5,0.5,0,,,,0.5,0.5,0.5,d,a,,0.75,0.75,0.75,0.2,0.5,0.666666667,1,1,1,0.5,0.333333333,1,1,0.75,0.75,N,,,,,
792,d,a,c,a,0,1,0,e,d,0.5,b,0.5,1,cf,0.5,0.5,0,,,,1,0.5,0,d,c,0,0.5,0.75,1,0.6,0.75,1,1,1,1,0.5,0.333333333,1,1,0.25,0.75,Y,i,,,,
701,a,,,,,1,0.5,e,d,0.5,b,1,1,f,0.5,1,0,,,,0.5,0.5,0.5,cd,a,,0.5,0.5,0.75,0.2,0.25,0.666666667,0.666666667,1,1,0.5,0.333333333,1,1,0.75,0.75,N,,,,,
811,a,,,,,1,1,e,d,0.5,b,0.5,1,ce,0.5,0.5,0,,,,0.5,0.5,0.5,d,a,,0.5,0.5,0.75,0.2,0.25,0.666666667,0.666666667,1,1,0.5,0.333333333,1,1,0.75,0.75,N,,,,,
690,a,,,,,0.5,1,e,d,1,b,0.5,1,cf,0.5,0.5,0,,,,0.5,1,0.5,d,a,,0.5,0.5,1,0.2,0.25,0.333333333,0.666666667,1,1,0.5,0.333333333,1,1,0.75,0.75,N,,,,,
785,a,,,,,0.5,0.5,e,e,0.5,b,1,1,fc,0.5,1,0.5,c,1,c,0.5,0.5,0,cd,a,,0.75,0.5,1,0.2,0.625,0.333333333,0.666666667,1,1,0.5,0.333333333,1,1,0.5,0.75,N,,,,,
756,a,,,,,0.5,0.5,e,d,0.5,b,0.5,1,ce,0.5,1,0,,,,0.5,0.5,0,d,a,,0.5,0.5,1,0.2,0.625,0.333333333,0.666666667,1,1,0.5,0.333333333,1,1,0.5,0.75,N,,,,,
752,a,,,,,1,0.5,e,d,0.5,b,0.5,1,fc,0.5,1,0,,,,1,0.5,0,c,c,0,0.5,0.75,1,0.2,0.5,0.333333333,0.666666667,1,1,0.5,0.333333333,0.5,0.5,0.75,0.75,N,,,,,
881,b,,,,,1,0,e,e,0.5,b,0.5,0.5,f,0,0.5,0,,,,0.5,0.5,0,d,a,,0.5,0.75,1,0.6,0.5,0.666666667,1,1,1,0.5,0.333333333,1,1,0.5,0.75,N,,,,,
893,a,,,,,0.5,0.5,e,e,0.5,b,0.5,1,fc,0,1,0.5,c,1,ac,0.5,0.5,0.5,d,c,0.5,0.75,0.5,0.75,0.2,0.5,0,0.333333333,1,1,0.5,0.333333333,1,1,0.75,0.75,N,,,,,
693,a,,,,,0.5,1,e,a,0.5,b,0.5,1,f,0.5,0.5,0,,,,0.5,0.5,0,bd,a,,0.5,0.5,0.75,0.2,0.5,0,0.666666667,1,1,0.5,0.333333333,1,1,0.75,0.75,N,,,,,
873,a,,,,,1,0.5,e,d,0.5,b,0.5,1,fc,0.5,1,0,,,,0.5,0,0,d,a,,0.5,0.5,1,0.2,0.75,0.666666667,0.666666667,1,1,0.375,0.333333333,1,1,0.5,0.75,N,,,,,
777,d,a,c,a,0,1,0,e,d,0.5,b,0.5,1,f,0,0,0,,,,1,0,0,d,a,,0.5,0.5,1,0.6,0.5,1,0.666666667,1,1,0.5,0.333333333,1,1,0.5,0.75,Y,i,,,,
147,d,a,c,a,0,1,0,e,d,0.5,a,0.5,0.5,f,0,0,0,,,,1,1,0.5,cb,a,,0.5,0.5,0.75,0.6,0.5,1,1,1,1,0.5,0.333333333,0.5,1,0.5,0.5,N,,Teaching,Non-ritual,,
747,b,,,,,1,0.5,e,e,0.5,b,0.5,1,ec,0,1,0.5,c,1,c,0.5,0.5,0.5,b,a,,0.75,0.75,1,0.2,0.25,0.666666667,1,1,1,0.5,0.666666667,1,1,1,0.75,N,,,,,
772,a,,,,,1,0.5,e,e,0.5,b,1,1,fc,0.5,1,0.5,c,1,a,0.5,1,0.5,c,a,,0.75,0.75,0.75,0.2,0.25,0,1,1,1,0.5,0.666666667,1,1,1,0.75,N,,,,,
765,d,a,c,a,0,1,0,e,e,0.5,b,0.5,1,f,0.5,0.5,0,,,,1,1,0,d,a,,0.5,0.75,1,0.6,0.5,1,1,1,1,0.5,0.333333333,1,0.5,0.5,0.75,N,,,,,
743,a,,,,,0.5,1,e,e,0.5,b,0.5,1,ef,0,1,0.5,c,0,c,0.5,0.5,0.5,b,c,1,0.75,0.75,1,0,0.75,0,1,1,1,0.5,0.666666667,1,1,1,1,N,,,,,
858,b,,,,,1,0,e,e,0.5,b,0.5,1,fd,0,1,0.5,c,1,c,0.5,0.5,0.5,d,a,,0.5,0.75,1,0.4,0.75,0.666666667,1,1,1,0.5,0.333333333,1,1,0.5,0.75,N,,,,,
704,d,a,c,a,0,1,0.5,e,d,1,a,0.5,1,cf,0.5,0.5,0,,,,0.5,0.5,0,d,a,,0.75,1,1,0.6,0.25,1,1,1,1,0.75,0.666666667,0.75,0.75,0.75,0.75,N,,,,,
12,a,,,,,0,0,e,e,0.5,b,0.5,1,f,0.5,0.5,0.5,c,1,a,0.5,1,0.5,c,a,,1,1,1,0.2,0.5,1,0.666666667,1,1,0.5,0.666666667,0.75,1,0.75,0.75,N,,Ceremonial,Other,Lyrics in a dead language,
13,d,b,c,c,0,0.5,0.5,e,e,0.5,b,0.5,1,f,0.5,0.5,0,,,,1,1,0.5,cb,a,,0.75,0.75,1,0.4,0.75,0.333333333,1,1,1,0.25,0.666666667,1,1,0.25,0.75,N,,Ceremonial,Other,Lyrics in a dead language,
225,a,,,,,0.5,0.5,e,e,0.5,b,0.5,1,fe,0.5,1,0.5,c,1,c,0,1,0.5,db,a,,1,0.75,0.75,0.2,0.5,0,0.666666667,1,1,0.625,0.666666667,1,1,1,1,N,,,,,
226,b,,,,,1,0.5,e,e,0.5,b,0.5,1,fb,0.5,1,0.5,c,1,c,1,0.5,0,cb,a,,1,1,1,0.4,0.5,0,0.666666667,1,1,0.625,0.666666667,1,1,1,1,N,,,,,
227,b,,,,,0,1,e,e,0,b,1,1,f,0,0.5,0.5,c,1,c,0.5,1,0.5,cb,a,,1,0.75,1,0.6,0.5,0,0.666666667,1,1,0.5,0.666666667,1,1,0.75,0.75,N,,,,,
16,d,a,c,a,0,1,0,a,,,,0,0,a,0,0,0,,,,1,0,0,c,c,0,0.75,1,1,0.8,0.5,1,0.333333333,1,0,0.5,0.666666667,0.5,0.5,0,0.75,N,,"Ceremonial, Teaching",Other,,
17,d,a,c,a,0,1,0,e,d,0.5,b,0.5,0.5,fe,0,0,0,,,,1,1,1,c,a,,0.75,0.75,1,0.8,0.5,1,1,1,1,0.5,0.333333333,0.75,1,0.5,0.5,N,,Ceremonial,Other,,
18,d,a,a,,0,1,0,e,b,1,a,0.5,0.5,f,0,0,0,,,,0.5,1,0.5,c,a,,0.5,0.75,0.75,0.8,0.5,1,1,1,1,0.5,0.333333333,0.75,1,0.5,0.5,N,,Ceremonial,Other,,
14,a,,,,,0,1,e,e,0.5,b,0.5,1,fc,0.5,1,0.5,c,1,c,1,0.5,1,c,a,,0.75,0.75,1,0.2,0.5,0,1,1,1,0.25,0.666666667,1,1,0.5,0.75,N,,Ceremonial,Other,ƒfrom head-hunting,
15,a,,,,,0.5,0.5,e,e,0.5,b,0.5,0.5,fc,0.5,1,0.5,c,1,c,1,1,1,c,a,,1,1,1,0.2,0.25,0,0.666666667,1,1,0.375,0.666666667,0.75,1,0.5,0.75,N,,Ceremonial,Other,,
19,b,,,,,0.5,0.5,e,e,0.5,b,1,0.5,f,0.5,0.5,0,,,,1,1,0.5,c,c,0,0.75,0.75,0.75,0.4,0.5,0.666666667,1,1,1,0.5,0.666666667,1,1,0.5,0.5,N,,Ceremonial,Other,,
